index,age,month,duration,campaign,y,job_management,job_self-employed,job_services,job_technician,job_unknown,marital_married,marital_unknown,education_basic.6y,education_professional.course,education_university.degree,education_unknown,loan_yes,contact_telephone,poutcome_nonexistent
23910,28,5,28,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23911,34,8,473,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
23912,35,6,193,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23913,44,11,37,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
23914,26,5,424,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23915,50,8,344,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23916,37,6,15,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23917,46,8,73,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23918,46,5,265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23919,38,5,132,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
23920,35,6,46,10,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
23921,49,9,169,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23922,33,11,174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23923,43,8,217,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
23924,31,5,1106,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
23925,45,5,507,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23926,32,5,290,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
23927,36,5,106,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
23928,28,5,114,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1
23929,37,5,97,2,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
23930,29,8,137,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
23931,43,5,91,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23932,31,8,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23933,23,7,268,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23934,36,5,37,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23935,38,11,49,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
23936,54,7,112,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
23937,40,8,146,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
23938,25,5,137,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
23939,40,11,96,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23940,32,6,171,2,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
23941,26,9,471,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
23942,57,11,218,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
23943,53,5,65,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
23944,37,5,123,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
23946,43,5,126,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
23947,36,11,768,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23948,32,6,155,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23949,54,4,138,2,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
23950,30,5,211,3,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
23951,49,7,375,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
23953,27,5,877,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23954,30,5,77,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23955,26,7,22,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
23956,30,7,27,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23957,59,5,146,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
23958,32,6,281,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
23959,57,3,341,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23960,39,5,202,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
23961,28,7,96,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23962,34,5,242,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
23963,37,5,252,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
23964,45,5,826,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
23965,30,8,186,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23966,55,5,133,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
23967,43,5,614,2,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
23968,45,5,187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23969,38,4,90,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
23970,42,6,457,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
23971,57,5,11,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
23973,73,11,160,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23974,39,6,401,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
23976,32,7,151,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
23977,28,5,87,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23978,57,11,93,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
23979,31,11,133,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
23980,28,11,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23981,39,7,59,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
23982,48,8,184,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23983,43,5,73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23984,52,6,23,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23985,34,8,292,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
23986,41,6,345,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23988,34,5,175,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
23989,35,7,38,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23990,36,5,128,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23991,53,5,149,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
23992,42,5,20,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23993,57,5,122,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
23994,40,6,219,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
23995,37,8,144,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1
23996,52,7,59,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23997,47,5,398,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
23998,45,8,98,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
23999,71,4,349,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24000,38,5,936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24001,45,8,46,5,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1
24002,34,10,160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24003,35,5,419,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24004,38,6,362,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
24005,52,7,219,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
24007,25,5,217,5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
24008,54,9,99,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24009,34,5,247,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24010,29,4,128,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24011,35,5,130,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
24012,57,5,290,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
24014,28,5,250,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24015,34,5,58,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24016,26,5,13,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
24017,42,4,82,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24018,46,5,87,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24019,36,5,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24020,35,7,274,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24021,34,5,24,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
24022,38,6,138,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24023,32,10,267,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
24024,38,7,915,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24025,36,11,94,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24026,36,5,218,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
24027,31,7,177,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
24028,46,6,410,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
24029,37,11,611,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
24030,57,7,375,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24031,58,11,178,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24032,34,8,237,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24033,51,5,203,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
24034,35,5,206,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
24035,32,6,525,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
24037,54,5,235,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
24038,59,5,517,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24040,43,8,54,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24041,44,5,374,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
24042,48,8,166,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24043,58,5,422,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
24044,39,9,511,3,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
24045,34,4,340,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24046,40,5,13,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24047,49,5,276,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
24048,38,7,54,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24049,41,11,176,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24050,47,11,105,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24052,44,8,168,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24053,52,8,454,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24054,30,5,155,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24055,34,3,98,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24056,28,5,98,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
24057,37,11,55,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24058,30,11,196,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
24059,26,5,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24060,38,11,353,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
24061,36,5,334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24062,56,5,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24063,43,4,743,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
24064,38,9,263,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24065,41,11,58,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24066,53,5,233,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24067,27,6,323,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
24068,40,5,130,3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
24069,59,5,421,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
24070,35,6,94,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24071,46,5,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24072,71,11,193,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24073,57,6,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24074,52,5,208,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
24075,62,10,73,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24076,27,7,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24077,37,6,348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24078,45,6,261,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24079,23,5,435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24080,50,5,400,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1
24081,38,4,360,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24082,41,5,90,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
24083,59,6,247,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
24084,38,11,192,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24085,40,6,101,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24086,39,6,1141,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24087,32,11,208,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
24088,50,5,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24089,47,8,276,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24090,38,5,371,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24091,46,4,309,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
24092,33,5,1218,3,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1
24093,39,5,424,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24094,27,9,126,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24095,35,6,399,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24096,35,6,62,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
24097,40,8,114,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24098,50,8,203,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24100,40,5,153,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
24101,38,10,227,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24102,32,7,70,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24103,32,7,158,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24104,39,7,404,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
24105,49,5,217,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24106,42,7,124,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24107,44,5,65,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24108,54,11,339,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
24109,26,7,544,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24110,31,6,464,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
24111,31,11,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24112,32,8,29,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
24113,37,7,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24114,27,7,234,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
24115,49,5,147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24116,41,5,312,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24117,48,8,159,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24118,49,5,180,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24119,46,5,131,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1
24120,40,5,189,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24121,52,11,104,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
24122,43,6,91,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24123,57,6,471,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
24124,38,4,136,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24125,36,8,139,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
24126,40,8,214,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24127,42,5,1392,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24128,51,5,809,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24129,29,5,232,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24130,59,7,108,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24131,34,6,172,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
24132,31,5,335,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24135,46,11,308,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24136,30,8,97,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24137,36,5,55,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24138,54,5,111,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1
24139,32,5,67,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
24140,49,5,554,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
24141,35,7,1356,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24142,31,8,166,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24143,52,8,483,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
24144,53,5,287,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24145,42,11,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24146,35,6,444,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24147,38,8,606,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24148,58,5,154,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24149,40,8,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24150,29,8,164,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24151,26,12,796,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24152,39,6,97,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24153,33,6,92,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24154,23,4,71,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24155,25,5,483,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24156,57,5,251,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
24157,28,5,576,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24158,36,5,147,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
24159,34,8,117,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
24160,72,7,143,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24162,33,5,159,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24163,38,8,80,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24164,47,8,232,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24165,48,7,157,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
24166,31,7,199,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24167,59,6,127,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
24168,51,6,133,5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24169,49,11,36,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24170,59,8,443,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24171,34,4,946,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24172,29,7,736,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
24173,57,7,374,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24174,45,6,12,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
24175,34,5,30,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
24176,52,5,243,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24177,47,4,226,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24178,30,6,212,4,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24179,44,5,556,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24180,30,11,324,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24181,41,6,105,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24182,36,5,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24184,20,4,240,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24185,52,11,21,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
24186,33,5,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24187,34,5,90,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
24188,35,5,130,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24189,29,7,215,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
24190,39,7,644,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
24191,53,11,21,10,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24192,33,7,144,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
24193,37,5,124,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24194,32,6,68,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24195,24,7,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24196,32,5,64,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
24197,32,11,1025,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24198,42,5,377,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
24200,44,7,70,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
24201,37,5,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24202,55,4,772,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
24203,26,5,115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24204,30,6,27,7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
24205,38,6,284,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24206,46,5,155,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24207,53,6,705,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24208,41,5,188,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24209,29,5,983,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24210,54,7,86,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24211,51,4,297,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
24212,50,5,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24213,36,11,1022,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
24214,28,6,296,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24215,45,6,61,6,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
24216,71,10,131,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24217,37,3,158,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24218,38,5,152,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1
24219,39,7,139,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
24220,59,5,291,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
24221,44,5,136,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24222,50,6,235,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24223,33,7,127,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24225,39,5,15,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
24226,60,5,118,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24227,32,9,444,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24228,51,5,127,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24229,54,5,334,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1
24230,45,8,90,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
24231,30,6,709,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
24232,25,5,313,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24233,25,4,260,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24234,45,5,229,4,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1
24235,54,8,323,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
24236,46,5,493,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24237,35,5,1349,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
24238,27,7,215,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
24239,27,5,125,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24240,58,6,180,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
24241,45,8,67,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24242,31,11,104,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
24243,34,6,415,4,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
24244,24,5,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24245,34,5,271,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
24246,30,7,272,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24247,44,5,315,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24249,41,7,142,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24250,31,10,716,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24251,31,8,119,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
24252,45,5,97,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24253,24,4,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24254,32,5,289,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
24255,39,11,74,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24256,39,5,432,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
24257,25,7,301,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
24258,41,11,696,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
24259,42,7,179,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24260,44,11,129,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24261,36,5,165,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
24262,27,4,384,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
24263,58,10,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
24264,45,5,145,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1
24265,25,5,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
